simulation_num,N,moves,seconds,word_count,word_list
209,4,300,0.2814,14,ON;VAV;PA;FOP;GO;OF;FOG;NOG;JO;JOG;NO;OP;APP;FON
210,4,1484,0.5577,72,FIL;FILM;YA;SIC;AIL;MI;MIB;KAS;FACIA;MIL;ABACI;IBIS;KAIF;KAY;BAY;AB;SIBYL;IF;KAYS;CAKY;ABA;ABY;BIAS;QI;KA;FACIAS;LIMBAS;FAB;BIS;FA;LIMBA;AI;BAS;KAIL;KAB;BY;SAIL;AY;LIMBIC;LIMBY;IS;AYS;AIS;BI;LIB;CAB;ABAS;IVY;BAYS;SIB;YAK;YAYS;KYAK;YAY;BAIL;VIA;LI;SI;AS;BASIC;AIM;FIB;CAY;CIS;SAC;SAY;SAB;BA;CAYS;LIMB;VIM;LIMBI
211,4,693,0.3928,33,ROD;FRO;FOY;YE;FRY;DRY;KEF;DORR;EF;YOD;OF;FE;RYKE;FOR;KEY;YO;KYE;DO;FYKE;OR;OD;JO;FEY;OY;ODD;RYE;DORY;DYKEY;DOR;DYKE;FJORD;JOY;FORD
212,4,1972,0.6986,73,MA;TO;AWE;AA;AAL;MALM;AT;AMA;ALME;OW;TAO;LO;TAT;AMATOL;MAW;LAM;JAM;OAT;GEMMA;MALT;LOT;AW;WO;TOLA;MEW;WAT;WOT;AM;LA;MAT;TAM;KOALA;MEG;MEM;ALA;JAW;WOK;LAT;OWE;ALTO;TAJ;JATO;MM;EM;TAME;AWL;TALK;ALT;KOA;WALK;KOLA;ALMA;TAW;LAW;LAME;TAMAL;TALA;OWL;TA;GEM;MEWL;MAMA;ALOW;LAMA;LOTA;TOW;WAME;LOW;ME;AL;WE;LOWE;AWOL
213,4,712,0.3867,50,PA;BLEB;BELT;APT;TAB;ET;AT;BENE;AB;PAT;BEG;EBB;BATTLE;GENE;BAP;BETTA;GENT;NEB;TELNET;ABBE;BET;TABLET;NE;NET;BLET;LET;NEG;TEN;EN;BENT;GET;BE;GEN;BAT;TABLE;GENET;ATT;ABLE;VENT;VEG;BATT;BEN;TA;VET;TEG;BA;EL;BEL;TEL;TAP
214,4,422,0.3095,23,UM;YA;PA;ABS;PST;UMPS;KAY;BAY;AB;UMP;PAY;YAP;MY;KA;BAP;KAB;MU;YAK;KABS;KYAK;PYA;BA;AY
215,4,816,0.42,26,PUPU;UM;ZIN;DUI;UMP;DIP;UP;UT;YUP;JUT;DUP;PI;DUTY;PUD;MU;DIN;IN;PUP;PIU;TUP;FUD;ID;PUT;NIP;PIN;ZIP
216,4,495,0.3492,13,MOR;ROM;AW;WAG;OR;AG;KOR;OM;MO;VAW;WAX;AX;GAG
217,4,783,0.4036,39,ISLES;BELT;BLEB;LIS;SELS;BEZIL;ISLE;BILES;SEL;BEZILS;BIZ;LIST;LES;BIZE;SIZES;BILE;SIZE;BELTS;BLEBS;BIS;LEZ;ELS;BELS;IS;BI;LIB;BES;SILT;SIB;ISTLES;BE;ES;BIZES;LI;ISTLE;SI;NTH;EL;BEL
218,4,383,0.304,17,PA;RAFF;AFF;FA;ARF;RAFT;APT;PAR;PFFT;FAR;AR;RAP;PAP;FRAP;RAPT;AFT;UT
219,4,643,0.3888,21,KI;ET;ICH;ED;VIE;WED;ICE;ICK;KICK;TED;ZED;DEW;KIKE;XI;TEW;ICED;WET;VICED;VICE;DE;WE
220,4,361,0.2966,19,WAVY;AB;WAX;LAV;LAB;AW;BAL;LA;VAW;AWL;BLAW;LAW;BAWL;LAX;ALB;WAB;BA;AX;AL
221,4,867,0.4247,73,ALSO;SOY;AL;TO;ROT;YOU;FRO;TYROS;OUR;AT;TOM;MORN;SLAT;SH;TORY;ALTOS;TOSH;SORRY;TOY;ORS;JOTA;ROTLS;ROM;MOR;MOS;MORS;TORRS;TORR;SOUR;SORD;LA;MO;TORS;MOSH;YOUR;TORN;JATO;LAT;TAJ;FROSH;ALTO;YO;TOUR;FROM;SORN;MOT;JATOS;TYRO;ALS;ALT;SOT;ROTL;OR;SLATY;JO;ATOM;JOSH;JOT;OY;RYOT;SOJA;SOM;OS;SOU;ROTA;YOM;TA;OM;ROSY;SO;JOY;TOR;SHY
222,4,445,0.3137,7,KI;TUI;HUT;UH;LI;QI;UT
223,4,643,0.3824,9,KI;ICK;UH;HO;EH;HE;HUCK;OH;OI
224,4,410,0.318,15,TO;JOT;TWO;CUT;WO;WOT;OW;TOW;COW;JO;JOW;OUT;UP;UT;COT
225,4,952,0.4383,74,LEHR;ATE;HERL;BATHES;HETS;STAB;ET;TAB;BYRL;AT;BYRE;RETS;VAVS;AB;SEL;REST;SH;HYTE;ABY;LES;RHYTA;VAV;HEST;QATS;RE;RES;THE;BY;BYRES;LEST;STY;TAVS;LET;ER;RESH;SET;BATE;VAT;HER;SHE;ETHS;TAV;BATES;HET;HES;SER;BATHE;SETA;BYTES;BATHS;ES;THY;BATHER;QAT;RET;BATH;BATS;BAT;LETS;ETH;TYRES;ETA;TYRE;TA;EH;HE;BA;BYTE;NTH;EL;ATES;SHY;TEL;VATS
226,4,221,0.2634,1,HM
227,4,1205,0.5121,52,AVA;APART;PA;BAA;AA;ARF;RAFT;FRAT;AT;FART;KATA;AR;PAT;AB;FRAP;FAR;KA;TAKA;VAV;FA;ATAP;KAVA;ARK;FAT;KAB;AFT;VAT;KAPA;PRAT;FAVA;TAR;KAF;KAT;PAR;TARP;TRAP;TAPA;KART;ART;AFAR;RAT;TA;VAR;RAP;AVATAR;KRAFT;BA;TAV;PART;TAP;ARM;FARM
228,4,433,0.3175,21,SELS;SEL;SH;LES;SEG;THE;ELS;GEL;SHE;MM;GELS;HES;GELT;ES;LEGS;SEGS;SHES;EH;LEG;HE;EL
229,4,1602,0.599,73,CUFF;YA;AIN;PINY;YAUP;HIN;NAY;HUP;HAH;PFUI;PUNA;UH;FAIN;IF;FAN;PUNY;UP;IFF;WHIFF;PIA;WHUP;FAUN;AW;FA;NAH;AI;HUNH;PINA;FIN;PI;HAY;BIN;CUIF;FAY;BIFF;PIN;UNHIP;AY;ANY;HUFF;BI;WHA;IN;PUFFIN;AN;WHIN;PUN;HA;AHI;NIB;PIU;NAFF;WHIP;PUFF;CUP;NA;ANI;YAH;AFF;FIB;HUN;HAW;FUN;AH;WAIN;HI;UN;HIP;NU;NIP;YAFF;WAIF;WHINY
230,4,396,0.2982,25,ROD;DOM;ORB;PROD;DORM;DORP;MOR;ROM;PHT;MOD;BOD;MO;BO;DO;PROM;OR;OD;BOX;MOB;OX;PRO;DOR;ROB;OM;BRO
231,4,1083,0.5164,63,DOW;ONUS;CUR;YOU;DORS;NODUS;ROD;OUR;NOW;UDON;OW;NUS;SUN;NO;US;WIDOW;QI;UDO;ON;DUN;DOUR;ORS;YOD;NOWT;WO;YOURS;YOUS;OURS;NODI;NOR;WORN;YOUR;OUD;YO;DO;DURN;WUD;ROW;YOURN;OD;OR;ROWDY;YOW;CURS;SUDOR;OY;DON;NOD;CUD;URN;DUO;YON;ID;NOUS;DUCT;TWO;DOR;WON;UN;DURO;NU;RUN;CURN
232,4,670,0.3789,33,RIND;RIN;WISS;MI;QI;QIS;SIN;WIZ;SIX;NIX;RIG;MIX;IS;MINX;MIS;MIG;IN;NIM;SIR;XIS;NISI;SIS;XI;GIN;SI;SIM;MISS;WIS;MIGS;RIM;RIGS;MIR;MIND
233,4,552,0.3397,30,DYE;BODY;GRODY;GOR;ORGY;YE;ROD;XU;DYER;GYRE;RE;BOD;REV;ER;GYVE;BO;DO;OD;GOB;OR;VERY;DOG;DOGY;GOD;RYE;BOGY;GO;DOR;ROB;BOG
234,4,359,0.2977,10,PAX;PAD;PA;MY;BY;AX;DAP;AD;KA;DAK
235,4,943,0.4671,46,DEY;SEX;TEED;ET;YE;DEV;EDS;QI;TYE;TEES;UT;HEY;DEE;QUEY;TYEES;ETUI;YET;DEES;EYED;EYE;UTE;ED;DEET;VEX;SEE;DEVS;HET;HES;TEE;TUI;TED;ES;HEED;YEH;TEDS;EX;HEX;VEE;HEEDS;EH;HE;TYEE;QUIZ;SEED;DE;DEX
236,4,1045,0.4779,36,HERL;REDD;DUI;DIDIE;DIP;REDID;RED;RE;PI;REI;REDIP;ED;WED;EDH;ER;HER;DIE;WUD;DID;DUE;WHEW;PIU;DEW;ID;DIED;UDDER;PIED;PIC;EH;HE;PIER;CIDER;PIE;DE;HEW;WE
237,4,662,0.3697,27,RAG;FLORA;FRO;ARF;RHO;ORA;AR;LO;ROLF;KA;FRAG;RAH;AG;ARK;HAG;HO;HA;OR;HARP;HARK;HARL;GAR;PRO;HOLP;AH;HORA;OH
238,4,979,0.4392,57,LOG;YA;HAD;FOG;DAG;AT;VUGH;HOG;LO;LOGY;US;FOU;VUG;LOUGH;GHAT;GUV;OF;FA;AG;FOH;ZA;HAG;FAT;HO;HAY;GAY;YAG;ZAG;FAY;GAG;HA;AGO;OFAY;TAG;FUG;DAHL;DAGO;DAH;UGH;FAG;SUGH;GAT;GUVS;TAD;FAD;YAH;DAY;GO;FOGY;TA;AH;HAT;GAD;AY;OH;AD;ADZ
239,4,459,0.3169,24,DEY;YE;HERD;UH;BRED;HEY;HERM;RED;RE;ED;EDH;ER;HER;KYE;DERM;BRR;HUE;ERR;HUED;YEH;EH;HE;DE;HERB
240,4,542,0.3394,42,YA;FOXY;OW;FOX;HOWK;VOW;AGE;EGG;OF;WO;AG;FOH;WHY;HAG;HO;HAY;GAY;YAG;ME;HAE;MEG;MEGA;AE;WHA;HOWF;OXY;EM;HA;HAEM;GAE;OX;YAH;VOX;EX;AXE;HOW;GEM;AH;WHO;AY;AX;OH
241,4,736,0.3941,21,JET;MI;ET;TWIT;MITT;UT;NUKE;WIT;UKE;KUE;UTE;TIT;TUN;IT;JEU;NUT;UNWIT;TI;TET;UN;NU
242,4,578,0.3506,35,UM;YA;SUB;BUS;US;QI;QIS;GUM;VIS;BUG;MUS;IGG;BUM;ZA;RYA;AI;BUGS;MUG;GUMS;IS;MU;BUMS;AIS;VIGS;SMUG;VIG;SUM;VIA;IGGS;SI;MUGG;PSI;MUGGS;MUGS;AY
243,4,640,0.3699,49,RUBS;YA;ABS;SUB;SAU;BAY;AB;US;BUS;SOB;BYS;ABY;OBAS;BOAS;BURY;SUBAS;RYA;BAS;SOBA;BY;SAURY;BO;AYS;SYBO;BURS;BUYS;SUBS;RUB;BUY;ABOS;BAYS;BUSY;RUBY;SUBA;AS;OS;ABO;RYAS;BUR;ABYS;SAYS;SAY;SO;SAB;BA;AY;OBA;BOA;BOS
244,4,1644,0.5959,63,AVA;AVAIL;AL;PA;AIL;OVA;APT;VAIL;OVAL;AB;LAVABO;QI;PIAL;LAV;KA;PIA;OBI;LABIA;OBIT;LAB;AIT;OKAPI;OKA;TIP;BAL;AI;TIL;DAVIT;LA;PI;LAVA;KAVA;KAIL;DAL;BO;DAK;BI;LIB;PAD;KOB;AVO;IT;VIAL;PAL;OBIA;VIA;BAIL;LABIAL;LI;LIT;DAP;LAD;BAIT;LAP;ABO;PAIL;TI;PIT;BIT;ALIT;BA;OBA;AD
245,4,470,0.3256,37,DWELLS;SELL;SEX;WELLS;SEL;DOC;DOXY;EL;SEXY;LES;DWELL;YOD;LEWD;ELS;LEX;SELLS;SEW;COXES;OXES;OXY;YO;DO;SLEW;OD;COX;ELK;OY;ELL;OX;EX;ELLS;COY;COD;WELL;ES;ELKS;WE
246,4,2680,1.0252,174,ROBE;TO;ROT;REB;PEART;TOPS;TORA;SUB;REPRO;ORB;US;OPERA;APRES;CROPS;REPS;SPORE;ORT;TORC;ORC;THROBS;RAPE;BOTT;ORES;PES;SEAPORT;BORA;SEPT;SPEAR;FORA;BORES;APO;TORES;REPO;SUBPAR;SEAR;SUBPART;ART;OBES;TROPE;PARE;REBUS;REAP;ROB;ESPARTO;TOT;TOFT;TOR;ES;PARES;BOP;FORES;APT;ROPE;OPE;BOPS;SPAE;ROBES;TOPE;TRAPES;BOTH;PROBE;TRES;TORCH;RE;OPS;RES;PORCH;SEA;TRAPS;REAPS;APER;THROB;AERO;APORT;PAR;REBOP;REPORT;SPA;FORBEAR;FOBS;PRO;CROP;TOP;ROPES;SUQ;FOP;PE;APSE;FOB;BORT;PER;ARES;SPARE;BOTCH;PROBES;PA;APE;ORA;SERA;TOPES;RAPES;USE;CROFT;FOPS;REP;OP;ROPER;TROT;ER;BO;SUBER;FORBS;PEA;FORE;OPT;SPOT;SER;OR;FORB;BE;TOPER;ARE;RAPT;TORE;EAR;TROTH;USER;TRAP;BEAR;ORE;PORE;THRO;FORTH;FORT;BRO;PERT;OPES;PART;SPAR;POT;PORT;APES;CRORE;AR;BUS;RAPTOR;OBE;PEAR;ORBS;OF;ROBS;SPORT;BOT;CRORES;TROP;FOR;TROPES;REPOT;RESPOT;BORE;AE;PORES;ROTCH;BES;REBOPS;PROBER;PROF;BROTH;TORT;RAPS;OFT;REBS;RAP;ERA
247,4,1304,0.5082,54,TO;KI;ORA;AT;KIT;TAXI;XU;AR;TAO;QI;KORAI;KOI;OAT;OAR;AIT;KOR;TAU;AI;DOT;URD;TARO;TAX;DRAT;OI;URARI;TAR;TARDO;DO;RAX;OR;OD;RATO;IT;KOA;KIR;VIA;TIRO;AIR;OX;XI;TAROK;KORAT;RAT;RITARD;RIA;ROAR;TA;RATIO;TI;VITA;TOD;RAI;AX;KORA
248,4,425,0.3121,25,HECK;OW;XU;PEH;GECK;HEP;BEG;PECK;OBE;CEP;OF;WO;BECK;BO;BE;BOO;PEG;WOO;PEC;PE;FOB;BOW;EH;HE;WOOF
249,4,1073,0.4464,76,SMOG;MA;YA;BAA;KAS;AGS;AA;BAGS;AMA;GAM;BAY;ASK;AB;MOGS;AZO;SKA;BASK;ABA;ABY;ABOMAS;OBAS;KA;MASK;ABAYA;SAGO;GOBY;GAS;GAMS;MAY;AG;ZA;AM;BAS;KAB;BY;BAG;AMAS;BOGS;GAB;MO;BAMS;BO;YAM;ABOMA;SKAG;OGAM;GAMA;ABAS;AGO;GAMAY;GOB;MOG;MAGS;YAY;GABY;MOB;MAG;OGAMS;MAS;BAM;MAYA;AS;YAMS;ABO;SAG;GO;OMS;KABAYA;OM;MAMA;SAB;BA;AY;OBA;BOG;AAS
250,4,1211,0.4953,67,MA;UM;HUB;DEN;MI;MIB;LEU;PEN;UH;AB;MAW;EL;BED;MED;BEL;HUMBLED;BUM;AW;NEB;AM;DEB;PNEUMA;UMBEL;MEL;NE;ME;ED;MU;HUMBLE;IMBUED;BI;HM;EM;PED;PLEB;EN;HUE;MEN;AMU;BLED;BE;NEUM;IMBED;BUB;BUMBLED;HUED;HIM;BAM;BUMBLE;WAMBLE;HUM;AMBLE;PE;DEL;BEN;LED;IMBUE;WAB;HI;PLED;BA;WAMBLED;DE;QUA;BAUBLE;ELM;AMBLED
251,4,778,0.4037,33,MA;ORAL;MI;MIL;ORA;RAM;AR;LO;MAR;AZO;LAM;LARK;ZA;AM;ARK;LA;MILO;RAZOR;LIMP;OI;LORAL;HM;OR;IMP;LI;MARK;ROIL;OIL;MARL;LAR;JIMP;AL;ARM
252,4,743,0.4034,38,YA;WAVY;AA;NAY;NAE;KAY;AR;YAR;WAKEN;WAY;KANE;KA;AW;RAKE;WAKE;KEX;ARK;VAW;NE;KEN;RAY;AE;ANE;KYAR;KEA;AN;FYKE;EN;RAYA;YAK;YAY;YAW;NA;EX;AXE;AY;AX;KAE
253,4,1259,0.5121,68,REC;HERL;HEIR;IRED;YE;WHIR;WRIED;MED;MY;HIRED;HEME;RIDE;HERM;HEY;RED;RE;RHYME;REI;DEME;ED;MERL;ER;MEG;GHYLL;HER;HM;DIE;REX;HEH;EM;GYM;DERM;DIRL;CEDI;DIRE;IRE;HIDER;RHEME;DEMY;XI;HID;YEH;HIDE;REHEM;HEM;ID;HIRE;REM;EX;HIED;RHYMED;RID;WHIRLY;WHIRL;HEX;HIE;LYE;GEM;GEY;EME;IDEM;EH;HE;HI;WHID;DE;ME;DEX
254,4,744,0.3941,30,JET;ET;IBIS;ZIBET;JAZZ;BIZ;BIAS;BIZE;SIZE;SIX;BIS;AXIS;ZA;AI;BET;IS;AIS;BI;ZAX;SIB;BE;XIS;SAX;JIB;XI;SI;AS;ZAS;JIBE;AX
255,4,685,0.3815,35,WOP;TO;POT;JET;ET;GOT;WOG;OW;COG;OPE;VOW;POW;PECK;TOPE;COP;CEP;WO;WOT;OP;TOG;VOTE;OPT;PET;POCK;COTE;TOP;PEC;GO;PE;VETO;TOW;COW;VET;COPE;COT
256,4,2246,0.7786,144,KITER;RISE;JUST;US;CITE;SEG;EMUS;REI;GIES;MUSTIER;MEG;IS;TIC;GITS;RITE;KIER;SMUG;SIT;KISMET;ISM;SIR;ICIEST;SUER;JUSTER;TIES;TEG;GEST;CITIES;ES;ME;SITE;KI;SIC;EMS;STEM;ITEMS;ET;ITS;RETS;CIRE;CITES;SUE;MERC;RITES;CRITS;TIER;METIS;SIX;SRI;GETS;CITER;SUET;TRES;RE;RES;GRITS;REG;CIG;EM;TERGUM;MUSTER;SUM;TIS;KISMETIC;ITEM;RET;SI;JETS;REM;JUG;CIS;GIT;GITES;ICIER;GESTIC;STIR;CREST;REIS;KITS;TIRES;GEUMS;KIT;ETIC;REST;GUM;GEUM;ERG;USE;KIST;RIG;GUSTIER;REMS;CIST;KIRS;GUST;GUMS;MU;ER;KIS;SER;KITE;MUSIC;STERIC;IT;XIS;MUST;MESIC;USER;MUSE;TIRE;GEM;MUSER;TI;SET;GIE;UM;CRIT;JET;EMU;METRIC;GEMS;SEI;KITES;MUS;MET;MUG;GITE;CIRES;RESIT;JEST;MERITS;RISER;JEU;GET;KIR;IRE;MERIT;XI;GUEST;GRIT;GIST;TIE;JUS;IRES
257,4,1547,0.5984,77,RASP;ARF;WISP;SAFER;FIE;US;IF;RIF;SPUE;FERIA;FA;RAIS;FER;FRIER;REI;IS;FEZ;ASP;AIS;SIR;PUS;AIR;WIFE;SUER;FEUAR;SUP;FAIR;RAI;QUA;WE;UPS;FERIAS;QUAI;SUE;QUAIS;TWIER;RE;AI;RIAS;SAFE;FIAR;SI;AS;SUQ;PSI;FIR;FEW;FIEF;REIS;SAU;EF;UP;QUASI;REIF;QUIRE;FAS;ER;FEU;RIA;WEIR;AFIRE;AR;FEUS;SIRE;FAR;WIRE;FE;SARI;RAS;FRIAR;FIRE;RIFER;IRE;RIFE;JUS;WIS;REF
258,4,306,0.2784,13,ON;HM;CORN;ROC;OR;ORC;WHY;COX;CON;NOR;COR;NO;OX
259,4,1976,0.712,140,TO;REB;BOTEL;SELS;STERN;LO;ORB;NOELS;BETS;SPORE;ORS;ORT;BEST;SOP;NOR;SOL;ELS;LEST;LET;ORES;KOSS;ROSET;NOES;OES;STEROL;STOB;POET;NOSE;BROS;LETS;OBES;EROS;ROE;POSE;TERN;ES;BROSE;POSTERN;ERN;ET;EON;RETS;LOESS;NOEL;ERST;TRES;RE;OPS;RES;TEST;LOST;LOSS;ROSE;RET;TRESS;OS;TRET;SORT;KOP;TET;LESS;KORE;ERS;POSER;SORE;OE;PST;KOELS;LOP;ROES;NO;POSTER;REST;TOE;LOSEL;LES;ON;LOSELS;KOS;KOR;KORS;SPLORE;BET;OP;SOREL;ER;BO;LORE;SORELS;LORN;OR;SER;OSE;BOTS;BE;POETS;ORE;SORBET;NOS;PORE;BOTELS;TELSON;TELS;BRO;SET;EL;BEL;PORT;BELT;PORN;STET;TOES;LOSE;SEL;LOPS;OBE;OSTLER;BELTS;KOPS;SPORT;BOT;LORES;TROP;BELS;SON;PORES;LOSER;SORN;BES;ESS;SORB;POL;POST;OBTEST;TRETS;KOEL;SO;TETS;PONTES;TEL
260,4,1074,0.475,77,KAS;PLAN;ZA;LA;NALAS;ALA;LASH;PLAZAS;PLAZA;ALAE;KNAP;ZAS;SAVE;LAP;NALA;PEAK;VASAL;SH;PASH;ALP;SAP;HASH;SAL;AN;PAN;VAS;PEAL;PEAS;HAZAN;AVE;PEAN;NAPE;AS;PE;AH;PA;KVAS;APE;NAE;PLASH;ASK;VAN;ASH;SKA;ALAS;LAVE;HAS;VASA;AZAN;NAVE;PEA;PLANK;HA;NASAL;PAVE;PAL;LAS;PEAKS;NAP;NA;KNAVE;PLANKS;AL;KAE;SANK;LANK;LAV;KA;ZAP;ALAN;VEAL;AE;SALPA;SALP;SALPAE;PAS;SAE
261,4,837,0.4278,35,AXIL;AIL;ZEK;HILI;VEXIL;LAIC;VEAL;AI;LA;EVIL;VEIL;VIE;VEX;ICE;LICE;AE;LIE;IXIA;VIAL;VIA;LI;XI;ALIVE;HILA;CEIL;EX;LAX;AXE;HI;LIVE;VICE;CEILI;AX;AL;ILIA
262,4,558,0.359,22,EFT;FEH;CUR;EF;ECU;RUE;FE;RUCHE;KUE;EM;FEM;FEU;CHEF;EFF;BE;HEM;EH;CURVE;HE;HEFT;CUE;ME
263,4,799,0.4428,21,TICK;TITI;KI;ZITI;ZEK;KIT;UT;ZIT;UKE;TIC;TIT;ICK;KICK;TUI;IT;TIKE;BE;XI;ICTIC;TIE;TI
264,4,893,0.4473,54,PEW;WHOMP;HOE;OE;WOG;OW;WHOMPED;UH;HOG;DHOW;MEOU;OHM;MED;WOW;THO;HOWE;OWED;WIGHT;HOMED;WOWED;WO;MEW;PHT;MO;HO;MOW;ED;WIG;WED;HOME;OWE;HM;MHO;EM;PED;MOWED;OH;THOU;MOG;DEW;XI;WHOM;DEMO;GO;PE;HOW;OM;HOED;MEOW;WHO;WOE;DE;ME;WE
265,4,224,0.2697,7,TIP;ZIT;IT;TI;PIT;PI;ZIP
266,4,2637,0.9161,155,CRAG;GAINED;RANI;ARF;DIF;GAIN;CRANED;FIE;RAIN;GIRDER;IF;RIF;GIED;CRIED;RIDE;RENIG;FERIA;FA;AG;FER;FRIER;ARC;REI;FIRER;GNARR;GNAR;ED;DEFI;EN;DIG;FAG;AIR;NARC;ANI;FANG;FAINER;FAIR;RANG;ENGIRD;GAN;RAI;GANE;DE;WREN;GED;ERN;AIN;RAINED;WIRER;IRED;NERD;FAN;FRIED;CRED;RERIG;RAGI;RE;DENAR;AI;REFRAIN;NE;FRIDGE;REG;INFRA;ANE;AN;CRIER;FARRIER;DEFRAG;ID;RID;FIR;GANEF;ENG;AIRN;FAIRER;FIEF;FAGIN;DEF;GIRN;FIDGE;EF;GARRED;RIG;REIF;FED;AIRER;NAG;RAN;ER;WIG;DIE;IN;RIDGE;GEN;GID;GNARRED;GIN;GIRD;NA;GIEN;DREG;FRIG;RIA;WIGAN;WIRED;GIE;RIDER;NEIF;WRING;RAG;RIN;WING;DEN;AFIRE;FANE;RING;AR;WIN;GARNI;FID;FAIN;FAR;WIRE;DENI;FIG;FRAG;FRENA;RED;FE;INFER;DIRER;GARNER;DEFANG;NEG;CRANE;FEN;GIRNED;FRIAR;FIRED;FIRE;FAIRED;ERR;RIFER;GAR;IRE;DIRE;RIFE;FERN;WINE;GAINER;AIRED;WINED;REF;AGIN
267,4,215,0.2617,2,BY;PYX
268,4,370,0.3265,9,PUR;WYCH;YE;WHY;WYE;TYE;UP;WE;YEW
269,4,1875,0.6828,111,PEEL;AMPED;DEEP;HEMP;YUP;UT;TAXED;MEL;DEME;ED;TAX;AMPLE;PUL;HM;PLEX;TAMPS;PELE;AXE;HEX;HE;AX;DE;ME;LED;PULED;LEE;DEEPLY;TULE;PEH;DELTA;TAXEME;EDS;EXAMPLE;PEPS;MAT;TAM;HELPED;HELPS;EM;PED;SPELT;HEED;UTA;PEE;PULPS;PE;DEL;LUX;MEDS;TA;DELT;EME;YLEM;DEX;SPEEL;MAX;PEEPUL;HEEL;AXLE;UP;HEME;MEED;LUXE;LEX;PULPED;TAMP;MEEDS;AXLED;YULE;HEM;EEL;EX;HEEDS;PLED;EXAM;EL;EELY;AMP;MA;AMPLY;EXULT;PEED;HEMPS;XU;AT;HEP;PEEP;MED;PELT;DEE;AM;PEP;PLY;MAXED;DEEM;DELE;PULE;AXEL;TUP;PEEPS;MELT;HELP;SPED;EH;PUT;AMPS;TAMPED;PEDS;AXED;PULP;TUX
270,4,694,0.4058,20,TO;FIT;NO;IF;FONS;ON;OF;ONS;FONT;TIT;TONS;SNOT;IT;NOT;FON;OFT;TON;TI;TOT;TOFT
271,4,1356,0.6347,57,PUPU;HUG;HUB;PROG;PUG;GOR;DUB;UH;HUP;DUI;ORB;HUIC;DIP;GIP;UP;PUR;DUCI;BUD;CHUG;PUB;DUP;PUDIC;ICH;PI;CUPID;OP;PUD;PIG;BURG;CIG;RUB;OR;PUP;GORP;DIG;BURP;PIU;GID;CUD;PRO;DUD;CUP;URB;GRUB;URP;ID;GO;BUR;CHUB;GUID;PIC;DUH;DURO;UPO;ORGIC;BRO;DUG
272,4,614,0.4018,43,MA;LAMP;PA;LAM;ALP;SAP;JAM;PSALM;ZAP;PAM;ALPS;AMP;SAL;ZA;AM;SAMP;PALM;MAP;SPAZ;LA;MAPS;ASP;SPA;PAL;LAS;SALP;LAPSE;LAMPS;MAS;LAPS;AS;ZAS;LAP;PAS;APSE;PASE;AMPS;SPAM;ES;ZAPS;AL;SEC;LASE
273,4,709,0.4783,29,UM;ET;YE;WYE;TUTTY;TYE;HYTE;WYTE;MY;UT;YET;WHY;UTE;MU;YEW;KYTE;HM;KYE;MUT;TUT;YETT;TEW;WET;KHI;HI;TET;MUTT;MUTE;WE
274,4,755,0.3928,54,LEU;XU;DEF;DUEL;AXLE;EF;EL;MED;LEUD;FLEX;FLED;FEUD;GUDE;FLEW;LEWD;MEW;ELF;FE;FED;AG;MEL;GEL;ME;LEX;MEG;ED;WED;EM;GAUD;FEM;AXLED;FEU;DUE;ELK;AGUE;AXEL;DEW;EX;DEL;LED;AXE;DELF;GEM;MEWL;LEG;FEW;ELM;AXED;AX;DE;DUG;DEX;WE;GED
275,4,1021,0.4882,66,POON;MA;OE;BOP;CAR;PEON;EON;PEN;RAM;AR;MAR;ONE;NO;OPE;BOON;CAM;NOPE;ON;OCA;COP;COO;RACOON;COPEN;AM;ARC;POO;CONE;NE;OP;MACON;PONE;NOO;DONE;BO;MAC;OPEN;DO;ARCO;EN;OD;ONO;COBB;COX;COON;BOO;POX;BOX;DON;NOD;OX;AMBO;MARC;RACON;BONE;VOE;NOB;CRAMBO;ARM;VOX;COB;PE;ARVO;CON;CRAM;COPE;POOD
276,4,833,0.4639,36,UM;KI;AID;ASK;US;MUS;SAD;MUJIKS;MUSK;AI;SKI;IS;MU;OI;MUSJID;SKID;SUM;MUJIK;JO;JIAO;SUK;HID;SOJA;SADI;SI;AS;OS;ID;KHI;KID;JUS;HI;SO;SAID;VUM;AD
277,4,1291,0.5556,71,ROAD;OFF;RIN;DAFT;FRO;ROD;DAB;ODA;XU;ADO;ADORN;AB;INFO;NO;DONOR;TROD;UT;NITRO;ON;ORT;FAB;NIX;FA;OF;NOR;FOR;BAFF;AFT;DAFF;OI;ION;NIT;TUN;IN;DO;UNTROD;OR;FADO;ONO;OD;IT;TIRO;NOIR;NUT;NORI;XI;FAD;NOD;DON;FON;OFT;DOFF;TIN;AFF;FORNIX;INROAD;TRIO;IRON;DOR;BAD;TI;AFRIT;OAF;INRO;UN;NU;BA;FORT;FRIT;AD;TUX
278,4,923,0.4566,45,LOG;YA;KAY;PYOID;CAGY;LO;LOGY;SKA;QI;AGLY;KA;KAYO;AG;PLOY;SCAG;LOID;ACYL;GAY;YAG;PLY;YAKS;WIG;GAG;OI;YO;LOIDS;SKAG;IDS;YACK;GIDS;YOGI;YAK;SWIG;DIG;GID;OY;GOY;ID;GO;PYA;GYP;CAY;AY;DIOL;YACKS
